Fecha; FondoA; FondoB; FondoC; FondoD; FondoE;
19-Ene-2011;27.756,25;24.592,75;27.217,92;20.665,37;24.976,28;
18-Ene-2011;27.699,71;24.551,54;27.180,84;20.646,21;24.958,05;
17-Ene-2011;27.773,62;24.604,57;27.218,70;20.661,44;24.951,57;
16-Ene-2011;27.731,52;24.585,49;27.200,67;20.662,05;24.973,03;
15-Ene-2011;27.731,52;24.585,49;27.200,67;20.662,05;24.973,03;
14-Ene-2011;27.731,52;24.585,49;27.200,67;20.662,05;24.973,03;
13-Ene-2011;27.746,71;24.557,93;27.167,99;20.645,14;24.959,92;
12-Ene-2011;27.558,33;24.446,02;27.083,24;20.599,09;24.921,48;
11-Ene-2011;27.565,10;24.463,91;27.105,82;20.613,86;24.908,13;
10-Ene-2011;27.732,42;24.591,57;27.213,85;20.642,16;24.918,06;
09-Ene-2011;27.853,66;24.665,22;27.265,71;20.650,25;24.903,53;
08-Ene-2011;27.853,66;24.665,22;27.265,71;20.650,25;24.903,53;
07-Ene-2011;27.853,66;24.665,22;27.265,71;20.650,25;24.903,53;
06-Ene-2011;27.857,67;24.668,87;27.282,02;20.663,11;24.911,62;
05-Ene-2011;27.654,14;24.546,15;27.196,69;20.630,32;24.976,21;
04-Ene-2011;26.929,54;24.087,16;26.856,25;20.482,72;25.163,01;
03-Ene-2011;26.809,59;23.989,29;26.771,30;20.451,61;25.153,43;
02-Ene-2011;26.765,54;23.954,13;26.745,24;20.431,98;25.145,00;
01-Ene-2011;26.765,54;23.954,13;26.745,24;20.431,98;25.145,00;
31-Dic-2010;26.765,54;23.954,13;26.745,24;20.431,98;25.145,00;
30-Dic-2010;26.639,29;23.873,88;26.675,68;20.398,22;25.121,57;
29-Dic-2010;26.539,73;23.782,82;26.604,89;20.359,02;25.111,54;
28-Dic-2010;26.596,01;23.822,09;26.640,60;20.376,53;25.109,32;
27-Dic-2010;26.590,89;23.822,42;26.643,98;20.365,46;25.100,29;
26-Dic-2010;26.573,91;23.807,30;26.622,80;20.353,74;25.087,70;
25-Dic-2010;26.573,91;23.807,30;26.622,80;20.353,74;25.087,70;
24-Dic-2010;26.573,91;23.807,30;26.622,80;20.353,74;25.087,70;
23-Dic-2010;26.583,39;23.816,43;26.626,53;20.354,80;25.060,58;
22-Dic-2010;26.569,66;23.830,03;26.649,79;20.354,65;25.047,40;
21-Dic-2010;26.539,88;23.828,25;26.666,32;20.365,01;25.036,91;
20-Dic-2010;26.603,14;23.871,80;26.705,79;20.369,65;25.034,35;
19-Dic-2010;26.615,66;23.871,43;26.713,90;20.377,11;25.029,21;
18-Dic-2010;26.615,66;23.871,43;26.713,90;20.377,11;25.029,21;
17-Dic-2010;26.615,66;23.871,43;26.713,90;20.377,11;25.029,21;
16-Dic-2010;26.685,00;23.914,99;26.751,08;20.390,51;25.026,37;
15-Dic-2010;26.770,78;23.951,81;26.762,85;20.390,64;25.012,88;
14-Dic-2010;26.685,52;23.892,67;26.728,30;20.378,73;25.015,53;
13-Dic-2010;26.625,22;23.861,37;26.706,33;20.373,25;25.035,91;
12-Dic-2010;26.670,94;23.898,23;26.734,31;20.381,05;25.028,55;
11-Dic-2010;26.670,94;23.898,23;26.734,31;20.381,05;25.028,55;
10-Dic-2010;26.670,94;23.898,23;26.734,31;20.381,05;25.028,55;
09-Dic-2010;26.739,44;23.945,06;26.764,03;20.398,10;25.027,47;
08-Dic-2010;26.850,94;24.001,91;26.800,42;20.408,71;25.027,35;
07-Dic-2010;26.850,94;24.001,91;26.800,42;20.408,71;25.027,35;
06-Dic-2010;26.923,08;24.054,54;26.839,59;20.424,72;25.024,48;
05-Dic-2010;26.886,05;24.042,54;26.832,09;20.412,99;25.009,35;
04-Dic-2010;26.886,05;24.042,54;26.832,09;20.412,99;25.009,35;
03-Dic-2010;26.886,05;24.042,54;26.832,09;20.412,99;25.009,35;
02-Dic-2010;26.682,91;23.919,70;26.755,90;20.379,24;24.991,37;
01-Dic-2010;26.425,00;23.769,85;26.644,86;20.344,66;24.955,32;
30-Nov-2010;26.398,34;23.750,10;26.632,77;20.343,72;24.955,07;
29-Nov-2010;26.373,35;23.722,81;26.607,50;20.304,58;24.892,18;
28-Nov-2010;26.560,47;23.837,34;26.673,31;20.317,17;24.858,19;
27-Nov-2010;26.560,47;23.837,34;26.673,31;20.317,17;24.858,19;
26-Nov-2010;26.560,47;23.837,34;26.673,31;20.317,17;24.858,19;
25-Nov-2010;26.485,51;23.790,89;26.655,03;20.308,29;24.853,29;
24-Nov-2010;26.334,16;23.681,75;26.545,66;20.267,53;24.786,17;
23-Nov-2010;26.634,74;23.859,01;26.670,57;20.301,42;24.769,15;
22-Nov-2010;26.632,71;23.842,70;26.653,28;20.288,78;24.743,58;
21-Nov-2010;26.584,91;23.805,49;26.617,81;20.263,57;24.732,43;
20-Nov-2010;26.584,91;23.805,49;26.617,81;20.263,57;24.732,43;
19-Nov-2010;26.584,91;23.805,49;26.617,81;20.263,57;24.732,43;
18-Nov-2010;26.394,77;23.690,02;26.537,50;20.239,18;24.717,08;
17-Nov-2010;26.471,10;23.735,37;26.569,56;20.250,65;24.690,06;
16-Nov-2010;26.750,58;23.933,32;26.716,78;20.305,70;24.689,82;
15-Nov-2010;26.805,64;23.967,30;26.751,60;20.326,60;24.699,49;
14-Nov-2010;27.065,92;24.135,88;26.858,71;20.369,65;24.685,64;
13-Nov-2010;27.065,92;24.135,88;26.858,71;20.369,65;24.685,64;
12-Nov-2010;27.065,92;24.135,88;26.858,71;20.369,65;24.685,64;
11-Nov-2010;27.166,66;24.200,15;26.905,13;20.386,35;24.674,72;
10-Nov-2010;27.188,45;24.208,38;26.909,06;20.381,83;24.669,02;
09-Nov-2010;27.272,32;24.257,66;26.936,39;20.398,71;24.674,93;
08-Nov-2010;27.234,19;24.220,35;26.899,61;20.387,76;24.665,74;
07-Nov-2010;27.246,43;24.227,97;26.909,04;20.382,95;24.649,23;
06-Nov-2010;27.246,43;24.227,97;26.909,04;20.382,95;24.649,23;
05-Nov-2010;27.246,43;24.227,97;26.909,04;20.382,95;24.649,23;
04-Nov-2010;27.120,63;24.155,51;26.870,49;20.372,56;24.617,54;
03-Nov-2010;26.969,30;24.065,36;26.787,49;20.330,01;24.612,74;
02-Nov-2010;26.749,76;23.911,93;26.649,61;20.281,16;24.593,12;
01-Nov-2010;26.678,23;23.850,16;26.616,23;20.255,36;24.579,77;
31-Oct-2010;26.678,23;23.850,16;26.616,23;20.255,36;24.579,77;
30-Oct-2010;26.678,23;23.850,16;26.616,23;20.255,36;24.579,77;
29-Oct-2010;26.678,23;23.850,16;26.616,23;20.255,36;24.579,77;
28-Oct-2010;26.683,04;23.838,16;26.601,26;20.257,26;24.617,72;
27-Oct-2010;26.711,05;23.834,75;26.592,68;20.256,27;24.628,16;
26-Oct-2010;26.586,79;23.751,32;26.530,77;20.213,99;24.619,57;
25-Oct-2010;26.482,50;23.668,99;26.453,70;20.173,61;24.604,89;
24-Oct-2010;26.468,64;23.662,44;26.437,46;20.162,13;24.581,54;
23-Oct-2010;26.468,64;23.662,44;26.437,46;20.162,13;24.581,54;
22-Oct-2010;26.468,64;23.662,44;26.437,46;20.162,13;24.581,54;
21-Oct-2010;26.381,77;23.610,64;26.404,55;20.149,36;24.584,10;
20-Oct-2010;26.349,14;23.572,43;26.359,82;20.130,26;24.554,07;
19-Oct-2010;26.422,68;23.607,06;26.383,84;20.138,65;24.549,92;
18-Oct-2010;26.397,74;23.576,35;26.360,80;20.116,19;24.520,25;
17-Oct-2010;26.443,82;23.610,08;26.376,60;20.112,33;24.507,90;
16-Oct-2010;26.443,82;23.610,08;26.376,60;20.112,33;24.507,90;
15-Oct-2010;26.443,82;23.610,08;26.376,60;20.112,33;24.507,90;
14-Oct-2010;26.282,36;23.507,71;26.317,28;20.095,98;24.584,07;
13-Oct-2010;26.089,44;23.368,12;26.203,70;20.054,06;24.599,88;
12-Oct-2010;26.238,36;23.466,40;26.283,30;20.102,48;24.612,08;
11-Oct-2010;26.125,46;23.394,78;26.241,53;20.074,00;24.586,98;
10-Oct-2010;26.125,46;23.394,78;26.241,53;20.074,00;24.586,98;
09-Oct-2010;26.125,46;23.394,78;26.241,53;20.074,00;24.586,98;
08-Oct-2010;26.125,46;23.394,78;26.241,53;20.074,00;24.586,98;
07-Oct-2010;26.209,09;23.451,19;26.268,51;20.072,29;24.573,56;
06-Oct-2010;26.102,81;23.407,35;26.249,41;20.073,72;24.594,63;
05-Oct-2010;26.019,18;23.358,58;26.209,16;20.049,15;24.568,33;
04-Oct-2010;25.865,74;23.257,37;26.143,32;20.015,29;24.582,68;
03-Oct-2010;25.762,53;23.186,07;26.087,08;19.994,87;24.575,93;
02-Oct-2010;25.762,53;23.186,07;26.087,08;19.994,87;24.575,93;
01-Oct-2010;25.762,53;23.186,07;26.087,08;19.994,87;24.575,93;
30-Sep-2010;25.721,90;23.163,67;26.090,53;20.009,29;24.631,43;
29-Sep-2010;25.635,94;23.130,92;26.108,12;20.052,96;24.743,73;
28-Sep-2010;25.608,31;23.111,08;26.092,35;20.045,27;24.749,03;
27-Sep-2010;25.536,38;23.050,31;26.046,86;20.024,57;24.742,09;
26-Sep-2010;25.483,04;23.040,39;26.044,45;20.035,18;24.761,80;
25-Sep-2010;25.483,04;23.040,39;26.044,45;20.035,18;24.761,80;
24-Sep-2010;25.483,04;23.040,39;26.044,45;20.035,18;24.761,80;
23-Sep-2010;25.661,05;23.171,25;26.159,48;20.085,09;24.776,29;
22-Sep-2010;25.757,52;23.255,37;26.224,42;20.119,83;24.770,29;
21-Sep-2010;25.677,55;23.190,26;26.175,80;20.098,30;24.771,28;
20-Sep-2010;25.494,33;23.062,18;26.067,89;20.043,09;24.750,78;
19-Sep-2010;25.494,33;23.062,18;26.067,89;20.043,09;24.750,78;
18-Sep-2010;25.494,33;23.062,18;26.067,89;20.043,09;24.750,78;
17-Sep-2010;25.494,33;23.062,18;26.067,89;20.043,09;24.750,78;
16-Sep-2010;25.494,33;23.062,18;26.067,89;20.043,09;24.750,78;
15-Sep-2010;25.426,95;23.007,57;26.024,79;20.029,74;24.769,11;
14-Sep-2010;25.397,64;22.991,23;26.028,78;20.058,03;24.846,37;
13-Sep-2010;25.152,22;22.826,74;25.903,10;20.013,87;24.857,34;
12-Sep-2010;25.065,29;22.762,63;25.845,57;19.988,26;24.854,64;
11-Sep-2010;25.065,29;22.762,63;25.845,57;19.988,26;24.854,64;
10-Sep-2010;25.065,29;22.762,63;25.845,57;19.988,26;24.854,64;
09-Sep-2010;25.010,16;22.739,02;25.837,31;20.002,18;24.911,09;
08-Sep-2010;24.939,72;22.687,97;25.790,03;19.982,05;24.920,01;
07-Sep-2010;25.041,71;22.753,70;25.862,40;20.014,13;24.939,68;
06-Sep-2010;24.951,62;22.691,22;25.833,91;19.996,20;24.988,66;
05-Sep-2010;24.823,22;22.609,00;25.759,19;19.965,82;24.988,64;
04-Sep-2010;24.823,22;22.609,00;25.759,19;19.965,82;24.988,64;
03-Sep-2010;24.823,22;22.609,00;25.759,19;19.965,82;24.988,64;
02-Sep-2010;24.681,33;22.514,41;25.704,17;19.937,52;24.990,93;
01-Sep-2010;24.433,10;22.355,52;25.587,06;19.899,43;24.981,05;
31-Ago-2010;24.348,67;22.292,11;25.533,33;19.859,70;24.960,86;
30-Ago-2010;24.342,35;22.260,85;25.503,54;19.842,33;24.921,58;
29-Ago-2010;24.307,45;22.251,90;25.482,89;19.824,65;24.902,11;
28-Ago-2010;24.307,45;22.251,90;25.482,89;19.824,65;24.902,11;
27-Ago-2010;24.307,45;22.251,90;25.482,89;19.824,65;24.902,11;
26-Ago-2010;24.360,23;22.285,46;25.493,59;19.832,38;24.847,63;
25-Ago-2010;24.483,16;22.374,85;25.563,47;19.862,08;24.833,09;
24-Ago-2010;24.634,87;22.462,98;25.618,66;19.879,07;24.830,16;
23-Ago-2010;24.749,70;22.536,42;25.671,54;19.913,87;24.840,44;
22-Ago-2010;24.751,91;22.519,26;25.657,76;19.909,74;24.836,10;
21-Ago-2010;24.751,91;22.519,26;25.657,76;19.909,74;24.836,10;
20-Ago-2010;24.751,91;22.519,26;25.657,76;19.909,74;24.836,10;
19-Ago-2010;24.687,91;22.453,61;25.600,14;19.874,12;24.819,76;
18-Ago-2010;24.696,04;22.442,58;25.581,77;19.858,98;24.768,49;
17-Ago-2010;24.575,44;22.366,16;25.506,67;19.825,31;24.745,24;
16-Ago-2010;24.522,84;22.320,66;25.481,68;19.803,76;24.731,17;
15-Ago-2010;24.430,42;22.252,43;25.419,35;19.771,61;24.713,95;
14-Ago-2010;24.430,42;22.252,43;25.419,35;19.771,61;24.713,95;
13-Ago-2010;24.430,42;22.252,43;25.419,35;19.771,61;24.713,95;
12-Ago-2010;24.634,33;22.394,08;25.522,24;19.822,52;24.714,22;
11-Ago-2010;25.019,22;22.638,04;25.709,82;19.903,59;24.715,43;
10-Ago-2010;25.182,76;22.735,35;25.770,05;19.923,25;24.676,53;
09-Ago-2010;25.129,92;22.693,94;25.736,67;19.912,71;24.651,56;
08-Ago-2010;25.157,57;22.703,19;25.735,36;19.906,15;24.640,04;
07-Ago-2010;25.157,57;22.703,19;25.735,36;19.906,15;24.640,04;
06-Ago-2010;25.157,57;22.703,19;25.735,36;19.906,15;24.640,04;
05-Ago-2010;25.151,69;22.679,74;25.706,45;19.888,54;24.624,52;
04-Ago-2010;25.133,37;22.670,42;25.693,25;19.882,06;24.616,71;
03-Ago-2010;25.113,13;22.657,01;25.690,47;19.885,45;24.653,83;
02-Ago-2010;24.891,96;22.518,03;25.589,25;19.841,51;24.658,59;
01-Ago-2010;24.884,57;22.503,35;25.577,01;19.824,60;24.614,96;
31-Jul-2010;24.884,57;22.503,35;25.577,01;19.824,60;24.614,96;
30-Jul-2010;24.884,57;22.503,35;25.577,01;19.824,60;24.614,96;
29-Jul-2010;24.857,14;22.487,97;25.545,36;19.795,19;24.570,27;
28-Jul-2010;24.827,33;22.461,17;25.519,37;19.765,32;24.521,42;
27-Jul-2010;24.729,30;22.383,59;25.455,55;19.738,22;24.509,47;
26-Jul-2010;24.585,13;22.297,53;25.367,07;19.692,71;24.499,58;
25-Jul-2010;24.417,16;22.177,19;25.278,18;19.643,57;24.490,63;
24-Jul-2010;24.417,16;22.177,19;25.278,18;19.643,57;24.490,63;
23-Jul-2010;24.417,16;22.177,19;25.278,18;19.643,57;24.490,63;
22-Jul-2010;24.269,24;22.086,10;25.207,07;19.621,77;24.508,40;
21-Jul-2010;24.231,40;22.060,52;25.183,76;19.627,71;24.522,69;
20-Jul-2010;24.120,68;21.980,78;25.129,22;19.600,68;24.510,51;
19-Jul-2010;24.129,36;21.989,29;25.129,52;19.587,25;24.495,53;
18-Jul-2010;24.444,42;22.172,31;25.267,28;19.652,65;24.500,21;
17-Jul-2010;24.444,42;22.172,31;25.267,28;19.652,65;24.500,21;
16-Jul-2010;24.444,42;22.172,31;25.267,28;19.652,65;24.500,21;
15-Jul-2010;24.444,42;22.172,31;25.267,28;19.652,65;24.500,21;
14-Jul-2010;24.395,96;22.128,03;25.227,76;19.622,17;24.476,13;
13-Jul-2010;24.315,11;22.069,74;25.183,27;19.606,11;24.468,55;
12-Jul-2010;24.268,19;22.047,16;25.169,53;19.590,19;24.455,90;
11-Jul-2010;24.068,72;21.908,55;25.061,86;19.538,64;24.441,52;
10-Jul-2010;24.068,72;21.908,55;25.061,86;19.538,64;24.441,52;
09-Jul-2010;24.068,72;21.908,55;25.061,86;19.538,64;24.441,52;
08-Jul-2010;23.857,60;21.756,31;24.924,59;19.470,49;24.410,62;
07-Jul-2010;23.636,86;21.611,69;24.786,11;19.400,87;24.352,52;
06-Jul-2010;23.466,76;21.494,06;24.693,66;19.358,86;24.329,59;
05-Jul-2010;23.462,59;21.495,72;24.688,71;19.355,71;24.332,69;
04-Jul-2010;23.549,34;21.565,46;24.736,48;19.381,23;24.343,51;
03-Jul-2010;23.549,34;21.565,46;24.736,48;19.381,23;24.343,51;
02-Jul-2010;23.549,34;21.565,46;24.736,48;19.381,23;24.343,51;
01-Jul-2010;23.732,23;21.679,44;24.829,19;19.409,07;24.334,25;
30-Jun-2010;23.782,04;21.701,66;24.829,88;19.389,52;24.313,89;
29-Jun-2010;24.145,47;21.928,65;24.993,52;19.461,33;24.307,43;
28-Jun-2010;24.138,15;21.913,95;24.986,25;19.459,07;24.320,12;
27-Jun-2010;24.138,15;21.913,95;24.986,25;19.459,07;24.320,12;
26-Jun-2010;24.138,15;21.913,95;24.986,25;19.459,07;24.320,12;
25-Jun-2010;24.138,15;21.913,95;24.986,25;19.459,07;24.320,12;
24-Jun-2010;24.229,78;21.958,41;25.021,02;19.465,11;24.346,87;
23-Jun-2010;24.282,13;21.984,71;25.032,33;19.455,48;24.304,30;
22-Jun-2010;24.376,01;22.032,27;25.084,29;19.459,03;24.306,17;
21-Jun-2010;24.141,56;21.884,10;24.972,33;19.403,90;24.302,14;
20-Jun-2010;23.967,08;21.758,36;24.848,50;19.340,35;24.284,45;
19-Jun-2010;23.967,08;21.758,36;24.848,50;19.340,35;24.284,45;
18-Jun-2010;23.967,08;21.758,36;24.848,50;19.340,35;24.284,45;
17-Jun-2010;23.887,54;21.681,88;24.778,77;19.307,36;24.266,46;
16-Jun-2010;23.869,72;21.679,99;24.786,89;19.328,21;24.289,44;
15-Jun-2010;23.681,80;21.562,14;24.683,06;19.283,48;24.263,49;
14-Jun-2010;23.523,37;21.454,97;24.598,57;19.243,22;24.278,81;
13-Jun-2010;23.375,22;21.362,27;24.543,82;19.233,80;24.273,96;
12-Jun-2010;23.375,22;21.362,27;24.543,82;19.233,80;24.273,96;
11-Jun-2010;23.375,22;21.362,27;24.543,82;19.233,80;24.273,96;
10-Jun-2010;23.175,43;21.244,20;24.436,27;19.185,77;24.245,52;
09-Jun-2010;23.138,20;21.220,76;24.429,11;19.198,32;24.257,76;
08-Jun-2010;23.116,12;21.199,61;24.402,09;19.184,37;24.243,30;
07-Jun-2010;23.281,46;21.299,76;24.463,37;19.203,47;24.243,86;
06-Jun-2010;23.459,24;21.397,50;24.533,57;19.221,69;24.221,05;
05-Jun-2010;23.459,24;21.397,50;24.533,57;19.221,69;24.221,05;
04-Jun-2010;23.459,24;21.397,50;24.533,57;19.221,69;24.221,05;
03-Jun-2010;23.229,99;21.248,13;24.419,95;19.173,14;24.213,62;
02-Jun-2010;23.090,98;21.166,89;24.357,31;19.139,46;24.186,09;
01-Jun-2010;23.260,12;21.272,11;24.434,98;19.164,77;24.192,85;
31-May-2010;23.128,33;21.163,23;24.353,01;19.123,37;24.207,21;
30-May-2010;23.014,78;21.080,24;24.294,90;19.086,85;24.207,27;
29-May-2010;23.014,78;21.080,24;24.294,90;19.086,85;24.207,27;
28-May-2010;23.014,78;21.080,24;24.294,90;19.086,85;24.207,27;
27-May-2010;22.709,53;20.892,53;24.166,43;19.051,63;24.208,99;
26-May-2010;22.466,11;20.716,75;24.024,49;19.011,93;24.180,20;
25-May-2010;22.751,80;20.909,09;24.169,99;19.070,38;24.147,76;
24-May-2010;22.890,27;20.991,75;24.252,95;19.103,34;24.145,12;
23-May-2010;23.488,17;21.381,17;24.522,03;19.221,21;24.146,63;
22-May-2010;23.488,17;21.381,17;24.522,03;19.221,21;24.146,63;
21-May-2010;23.488,17;21.381,17;24.522,03;19.221,21;24.146,63;
20-May-2010;23.488,17;21.381,17;24.522,03;19.221,21;24.146,63;
19-May-2010;23.758,04;21.552,87;24.637,39;19.265,42;24.150,43;
18-May-2010;23.723,41;21.509,87;24.596,21;19.241,86;24.156,80;
17-May-2010;23.903,23;21.628,75;24.660,27;19.261,06;24.147,70;
16-May-2010;24.095,25;21.731,86;24.709,49;19.254,37;24.061,53;
15-May-2010;24.095,25;21.731,86;24.709,49;19.254,37;24.061,53;
14-May-2010;24.095,25;21.731,86;24.709,49;19.254,37;24.061,53;
13-May-2010;24.025,04;21.688,48;24.676,57;19.228,81;24.062,43;
12-May-2010;23.902,52;21.603,79;24.617,90;19.209,43;24.030,52;
11-May-2010;23.856,14;21.551,07;24.579,41;19.179,75;24.001,25;
10-May-2010;23.277,86;21.187,93;24.277,89;19.052,83;23.958,22;
09-May-2010;23.517,79;21.340,01;24.384,79;19.098,67;23.938,66;
08-May-2010;23.517,79;21.340,01;24.384,79;19.098,67;23.938,66;
07-May-2010;23.517,79;21.340,01;24.384,79;19.098,67;23.938,66;
06-May-2010;23.946,20;21.617,04;24.583,32;19.188,74;23.952,19;
05-May-2010;24.204,41;21.777,22;24.702,34;19.228,00;23.939,97;
04-May-2010;24.454,13;21.918,77;24.809,42;19.265,66;23.944,36;
03-May-2010;24.445,69;21.914,65;24.803,44;19.265,83;23.922,77;
02-May-2010;24.498,45;21.940,91;24.823,21;19.286,78;23.939,45;
01-May-2010;24.498,45;21.940,91;24.823,21;19.286,78;23.939,45;
30-Abr-2010;24.498,45;21.940,91;24.823,21;19.286,78;23.939,45;
29-Abr-2010;24.375,15;21.856,74;24.760,81;19.258,69;23.937,49;
28-Abr-2010;24.437,27;21.887,37;24.783,74;19.252,37;23.913,17;
27-Abr-2010;24.702,74;22.050,72;24.887,44;19.298,42;23.902,76;
26-Abr-2010;24.642,75;22.014,15;24.867,50;19.288,58;23.915,84;
25-Abr-2010;24.533,73;21.948,43;24.795,08;19.262,06;23.900,10;
24-Abr-2010;24.533,73;21.948,43;24.795,08;19.262,06;23.900,10;
23-Abr-2010;24.533,73;21.948,43;24.795,08;19.262,06;23.900,10;
22-Abr-2010;24.667,62;22.035,15;24.868,26;19.298,47;23.898,22;
21-Abr-2010;24.701,72;22.052,28;24.887,56;19.302,95;23.901,89;
20-Abr-2010;24.480,44;21.887,50;24.749,76;19.235,07;23.852,40;
19-Abr-2010;24.677,45;22.014,28;24.820,66;19.256,47;23.841,06;
18-Abr-2010;24.884,54;22.147,13;24.938,71;19.307,96;23.849,79;
17-Abr-2010;24.884,54;22.147,13;24.938,71;19.307,96;23.849,79;
16-Abr-2010;24.884,54;22.147,13;24.938,71;19.307,96;23.849,79;
15-Abr-2010;24.776,78;22.071,70;24.875,24;19.265,54;23.834,80;
14-Abr-2010;24.583,57;21.953,84;24.782,51;19.221,63;23.817,75;
13-Abr-2010;24.640,45;21.993,27;24.810,63;19.230,95;23.792,52;
12-Abr-2010;24.651,78;21.995,88;24.805,34;19.225,65;23.787,24;
11-Abr-2010;24.549,83;21.931,44;24.752,11;19.204,55;23.775,08;
10-Abr-2010;24.549,83;21.931,44;24.752,11;19.204,55;23.775,08;
09-Abr-2010;24.549,83;21.931,44;24.752,11;19.204,55;23.775,08;
08-Abr-2010;24.655,55;22.014,40;24.810,30;19.224,66;23.783,79;
07-Abr-2010;24.701,24;22.046,21;24.848,88;19.256,71;23.777,60;
06-Abr-2010;24.521,36;21.921,45;24.751,17;19.216,89;23.778,33;
05-Abr-2010;24.457,05;21.875,99;24.704,58;19.194,72;23.755,90;
04-Abr-2010;24.282,95;21.758,74;24.611,01;19.144,10;23.733,24;
03-Abr-2010;24.282,95;21.758,74;24.611,01;19.144,10;23.733,24;
02-Abr-2010;24.282,95;21.758,74;24.611,01;19.144,10;23.733,24;
01-Abr-2010;24.282,95;21.758,74;24.611,01;19.144,10;23.733,24;
31-Mar-2010;24.325,17;21.785,98;24.624,73;19.139,21;23.739,20;
30-Mar-2010;24.324,58;21.779,73;24.605,49;19.126,76;23.702,43;
29-Mar-2010;24.177,91;21.685,02;24.525,72;19.084,88;23.685,26;
28-Mar-2010;24.168,89;21.680,70;24.513,99;19.066,13;23.651,77;
27-Mar-2010;24.168,89;21.680,70;24.513,99;19.066,13;23.651,77;
26-Mar-2010;24.168,89;21.680,70;24.513,99;19.066,13;23.651,77;
25-Mar-2010;24.195,93;21.703,04;24.521,36;19.075,14;23.647,23;
24-Mar-2010;24.240,10;21.725,01;24.541,97;19.094,04;23.643,68;
23-Mar-2010;24.136,36;21.649,85;24.490,72;19.071,92;23.616,47;
22-Mar-2010;24.141,21;21.654,43;24.477,23;19.046,11;23.601,03;
21-Mar-2010;24.214,56;21.703,71;24.517,60;19.074,19;23.583,72;
20-Mar-2010;24.214,56;21.703,71;24.517,60;19.074,19;23.583,72;
19-Mar-2010;24.214,56;21.703,71;24.517,60;19.074,19;23.583,72;
18-Mar-2010;24.302,09;21.756,83;24.560,58;19.077,83;23.564,63;
17-Mar-2010;24.027,55;21.568,46;24.405,46;19.003,45;23.540,32;
16-Mar-2010;23.825,98;21.435,74;24.294,05;18.944,88;23.535,06;
15-Mar-2010;23.961,12;21.525,60;24.358,26;18.963,02;23.538,28;
14-Mar-2010;23.996,76;21.554,45;24.394,03;18.991,70;23.575,45;
13-Mar-2010;23.996,76;21.554,45;24.394,03;18.991,70;23.575,45;
12-Mar-2010;23.996,76;21.554,45;24.394,03;18.991,70;23.575,45;
11-Mar-2010;23.889,93;21.472,55;24.332,11;18.956,82;23.566,48;
10-Mar-2010;23.724,31;21.374,21;24.267,02;18.922,58;23.564,69;
09-Mar-2010;23.666,62;21.352,99;24.244,71;18.905,30;23.568,43;
08-Mar-2010;23.554,05;21.281,66;24.204,88;18.890,77;23.557,04;
07-Mar-2010;23.402,75;21.180,13;24.122,97;18.858,05;23.528,89;
06-Mar-2010;23.402,75;21.180,13;24.122,97;18.858,05;23.528,89;
05-Mar-2010;23.402,75;21.180,13;24.122,97;18.858,05;23.528,89;
04-Mar-2010;23.457,31;21.220,50;24.151,13;18.871,11;23.542,06;
03-Mar-2010;23.462,94;21.223,64;24.161,61;18.867,80;23.501,57;
02-Mar-2010;23.319,71;21.117,57;24.075,70;18.825,37;23.467,73;
01-Mar-2010;23.225,63;21.064,30;24.054,51;18.818,67;23.452,91;
28-Feb-2010;23.086,57;20.957,26;23.946,85;18.761,67;23.412,28;
27-Feb-2010;23.086,57;20.957,26;23.946,85;18.761,67;23.412,28;
26-Feb-2010;23.086,57;20.957,26;23.946,85;18.761,67;23.412,28;
25-Feb-2010;23.254,95;21.066,74;24.031,77;18.786,66;23.389,53;
24-Feb-2010;23.283,76;21.079,08;24.022,10;18.769,93;23.372,53;
23-Feb-2010;23.439,53;21.176,51;24.106,98;18.809,26;23.385,65;
22-Feb-2010;23.404,73;21.153,57;24.087,48;18.802,71;23.371,12;
21-Feb-2010;23.449,65;21.180,34;24.107,64;18.796,62;23.359,84;
20-Feb-2010;23.449,65;21.180,34;24.107,64;18.796,62;23.359,84;
19-Feb-2010;23.449,65;21.180,34;24.107,64;18.796,62;23.359,84;
18-Feb-2010;23.355,57;21.109,29;24.056,95;18.754,98;23.339,62;
17-Feb-2010;23.121,89;20.950,70;23.929,88;18.701,54;23.326,64;
16-Feb-2010;22.912,73;20.804,98;23.805,88;18.638,97;23.294,86;
15-Feb-2010;22.937,83;20.818,76;23.813,02;18.646,59;23.295,16;
14-Feb-2010;22.986,16;20.843,32;23.829,63;18.644,57;23.234,68;
13-Feb-2010;22.986,16;20.843,32;23.829,63;18.644,57;23.234,68;
12-Feb-2010;22.986,16;20.843,32;23.829,63;18.644,57;23.234,68;
11-Feb-2010;22.886,87;20.790,45;23.793,30;18.622,51;23.210,35;
10-Feb-2010;22.879,72;20.793,77;23.816,92;18.634,18;23.204,21;
09-Feb-2010;22.642,12;20.625,68;23.669,78;18.558,72;23.171,51;
08-Feb-2010;22.726,66;20.660,02;23.690,85;18.572,97;23.153,99;
07-Feb-2010;23.248,20;21.016,07;23.947,84;18.668,37;23.147,91;
06-Feb-2010;23.248,20;21.016,07;23.947,84;18.668,37;23.147,91;
05-Feb-2010;23.248,20;21.016,07;23.947,84;18.668,37;23.147,91;
04-Feb-2010;23.546,74;21.201,82;24.090,26;18.734,95;23.142,68;
